VRT名称,VFG名称,CCC,旧件名称,故障描述,故障原因,故障模式
智能化,驾驶辅助,自适应巡航问题,自适应巡航控制器总成,客户在2025-09-21 10点左右进店反应ACC不可用;标定不了,经检查，车辆故障部位无外力，系自适应巡航控制器总成故障现象,ACC/AEB/LKA失效
智能化,驾驶辅助,自动泊车系统问题,自动泊车传感器总成,客户在2025年4月24号进站反映雷达报警。,经我站技术人员检查是自动泊车传感器总成故障导致,超声波雷达误报
智能化,驾驶辅助,倒车/全景影像系统问题,自动泊车摄像头总成,客户在2025年8月1号进站反映前部360影像模糊。,经我站技术人员检查是自动泊车摄像头总成故障导致,全景模糊
智能化,驾驶辅助,倒车/全景影像系统问题,外后视镜总成（右/合成件）,客户在8月24号反映车子开的时候右侧显示蓝屏,进店检查后，无外力因素，是右后视镜的摄像头问题导致,360绿屏/黑屏/花屏/蓝屏
智能化,驾驶辅助,倒车/全景影像系统问题,外后视镜总成（右/合成件）,客户在使用过程中反映360影像绿屏来我站检修,经我站技术人员检查是外后视镜总成（右/合成件）故障导致,360绿屏/黑屏/花屏/蓝屏
智能化,驾驶辅助,倒车/全景影像系统问题,全景前摄像头总成,客户在使用过程中反映360影像模糊来我站检修,经我站技术人员检查是全景前摄像头总成故障导致,全景模糊
智能化,驾驶辅助,倒车/全景影像系统问题,前视摄像头总成,客户在使用过程中反映车辆紧急制动不可用来我站检修,经我站技术人员检查是前视摄像头总成故障导致,ACC/AEB/LKA失效
智能化,驾驶辅助,倒车/全景影像系统问题,倒车摄像头总成,客户在使用过程中反映倒车影像模糊来我站检修,经我站技术人员检查是倒车摄像头总成故障导致,全景模糊
智能化,驾驶辅助,倒车/全景影像系统问题,全景后摄像头总成,客户在使用过程中反映倒车影像模糊来我站检修,经我站技术人员检查是全景后摄像头总成故障导致,全景模糊
智能化,驾驶辅助,倒车/全景影像系统问题,自动泊车摄像头总成,客户在使用过程中反映倒车影像模糊来我站检修,经我站技术人员检查是自动泊车摄像头总成故障导致,全景模糊
智能化,驾驶辅助,自动紧急制动系统问题,前视摄像头总成,客户在使用过程中反映仪表故障灯亮来我站检修,经我站技术人员检查是前视摄像头总成故障导致,ACC/AEB/LKA故障灯亮
智能化,驾驶辅助,倒车/全景影像系统问题,前视摄像头总成,客户在使用过程中反映仪表故障灯亮来我站检修,经我站技术人员检查是前视摄像头总成故障导致,ACC/AEB/LKA故障灯亮
车身外饰,玻璃及后视镜,车外后视镜问题,外后视镜总成（右/合成件）,客户在使用过程中反映左外后视镜折叠时异响来我站检修,经我站技术人员检查是外后视镜总成(左 合成件）故障导致,异响问题
智能化,驾驶辅助,自动泊车系统问题,自动泊车传感器总成-墨石灰,雷达故障;，左后,经技师检查为自动泊车传感器总成问题,超声波雷达失效
智能化,驾驶辅助,自适应巡航问题,前视摄像头总成,亮故障灯，报自适应巡航故障，防碰撞故障，车道偏离辅助故障,经检查为前视摄像头内部故障，输出信号异常。故障码故障码B220649  ECU内部硬件故障,ACC/AEB/LKA故障灯亮
智能化,驾驶辅助,倒车/全景影像系统问题,全景前摄像头总成,绿屏,维修师傅检查确认是全景前摄像头功能失效导致,360绿屏/黑屏/花屏/蓝屏
车身外饰,玻璃及后视镜,车外后视镜问题,外后视镜总成（右/合成件）,绿屏,经检查发现由于右后视镜短路导致故障,摄像头问题
智能化,驾驶辅助,并线辅助系统问题,侧向毫米波雷达总成,盲区检测故障,经检查，盲区检测故障是后保险杠线束短路及侧向毫米波雷达总成内部故障导致。,并线辅助功能失效
智能化,驾驶辅助,倒车/全景影像系统问题,全景后摄像头总成,没有倒车影像,班组检查判断是车辆的后摄像头内部故障导致的车辆无影像。,360故障
智能化,驾驶辅助,倒车/全景影像系统问题,全景前摄像头总成,没有影像,经检查发现全景前摄像头总成功能失效导致没有影像，绿屏,360绿屏/黑屏/花屏/蓝屏
智能化,驾驶辅助,并线辅助系统问题,侧向毫米波雷达总成,旁边车道过车，后视镜不显示,经技师检测为两侧向毫米波雷达总成故障。,并线辅助功能失效
智能化,驾驶辅助,人脸识别/车内拍照摄像头,驾驶员状态监测红外摄像头总成,疲劳检测摄像头有时候误报,经技师检查后判定为驾驶员状态监测红外摄像头总成失效导致故障,DMS失效
智能化,驾驶辅助,倒车/全景影像系统问题,全景前摄像头总成,前360影像进水,经我店维修技师检查后发现，前360影像进水是全景前摄像头总成引起，属于配件质量问题导致。,全景进水
智能化,驾驶辅助,倒车/全景影像系统问题,全景前摄像头总成,前部影像偶发绿屏,检查为前摄像头内部故障导致,360绿屏/黑屏/花屏/蓝屏
智能化,驾驶辅助,倒车/全景影像系统问题,全景前摄像头总成,前后摄像头模糊,经检查发现该车全景前摄像头总成和全景后摄像头总成损坏，造成上述故障。,全景模糊
智能化,驾驶辅助,倒车/全景影像系统问题,全景前摄像头总成,前后摄像头起雾进水,前后摄像头密封性不良，前后摄像头内部故障,全景模糊
智能化,驾驶辅助,倒车/全景影像系统问题,全景前摄像头总成,前景画面模糊,经检查发现全景前摄像头总成内部组件松动、焦距偏移导致前景画面模糊。,全景模糊
智能化,驾驶辅助,自动泊车系统问题,自动泊车传感器总成,前面雷达会无故报错,在没有障碍物的情况下右前自动泊车雷达会自然响,超声波雷达误报
智能化,驾驶辅助,自动泊车系统问题,自动泊车传感器总成,前面雷达会无故的响,在前门没有故障的情况下会报警,超声波雷达误报
智能化,驾驶辅助,倒车/全景影像系统问题,全景前摄像头总成,前面摄像头模糊。,检查发现由于前摄像头内部故障导致。,全景模糊
智能化,驾驶辅助,倒车/全景影像系统问题,全景前摄像头总成,前全景，后全景影像摄像头模糊,经我店维修技师检查后发现，前全景，后全景影像摄像头模糊是全景前摄像头总成，全景后摄像头总成引起，属于配件质量问题导致,全景模糊
智能化,驾驶辅助,倒车/全景影像系统问题,全景前摄像头总成,前摄像画面模糊,检查为全景前摄像头内部进水导致,全景模糊
智能化,驾驶辅助,倒车/全景影像系统问题,全景前摄像头总成,前摄像头画面模糊,根据故障现象检查前摄像头进水导致换吗模糊，判断前摄像头故障,全景模糊
智能化,驾驶辅助,倒车/全景影像系统问题,全景前摄像头总成,前摄像头进水,前摄像头进水,全景进水
智能化,驾驶辅助,倒车/全景影像系统问题,自动泊车摄像头总成,前摄像头镜片掉了,经检查发现该车自动泊车摄像头总成损坏，造成上述故障。,全景模糊
智能化,驾驶辅助,倒车/全景影像系统问题,全景前摄像头总成,前摄像头看不清。,检查发现由于全景前摄像头总成密封不严导致进水导致摄像头看不清。,全景进水
智能化,驾驶辅助,倒车/全景影像系统问题,全景前摄像头总成,前摄像头绿屏,经技师检查为全景前摄像头总成问题,360绿屏/黑屏/花屏/蓝屏
智能化,驾驶辅助,倒车/全景影像系统问题,全景前摄像头总成,前摄像头绿屏,根据故障现象检查摄像头表面无人为损坏，判断摄像头故障,360绿屏/黑屏/花屏/蓝屏
智能化,驾驶辅助,倒车/全景影像系统问题,全景前摄像头总成,前摄像头绿屏了，,班组检查判断是前摄像头内部故障导致的功能失效，判断质量问题，故障最后时间2025-6-21日下午,360绿屏/黑屏/花屏/蓝屏
智能化,驾驶辅助,倒车/全景影像系统问题,全景前摄像头总成,前摄像头没有影像,经检查是前摄像头接触不良导致没有影像,360故障
智能化,驾驶辅助,倒车/全景影像系统问题,全景前摄像头总成,前摄像头模糊,维修技师检查全景前摄像头总成影像模糊确实存在，经维修技师检查全景前摄像头总成外观无损伤，是由于全景前摄像头总成密封不良导致的进水起雾，需更换全景前摄像头总成,全景模糊
智能化,驾驶辅助,倒车/全景影像系统问题,自动泊车摄像头总成,前摄像头模糊,质量问题,全景模糊
智能化,驾驶辅助,倒车/全景影像系统问题,全景前摄像头总成,前摄像头模糊;,经查属该车全景前摄像头总成密封不良导致进水起雾.,全景进水
智能化,驾驶辅助,倒车/全景影像系统问题,自动泊车摄像头总成,前摄像头模糊不聚焦,前摄像头故障,全景模糊
智能化,驾驶辅助,倒车/全景影像系统问题,全景前摄像头总成,前摄像头模糊看不清尤其是晚上更加看不清,经维修师傅现场检查发现前摄像头模糊看不清尤其是晚上更加看不清为全景前摄像头硬件故障导致,全景模糊
智能化,驾驶辅助,倒车/全景影像系统问题,全景前摄像头总成,前摄像头内裂,经检查发现全景前摄像头总成内部问题导致,360故障
智能化,驾驶辅助,倒车/全景影像系统问题,全景前摄像头总成,前摄像头影像模糊,班组检查判断是车辆的前摄像头内部故障，导致的影像模糊,全景模糊
智能化,驾驶辅助,倒车/全景影像系统问题,全景前摄像头总成,前摄像头有雾气，前大灯有脏点。,经过维修技师检查，是摄像头自身问题导致，大灯脏点是组合前灯自身问题导致。,全景进水
智能化,驾驶辅助,倒车/全景影像系统问题,全景前摄像头总成,前影像绿屏，,经检查是前摄像头故障，,360绿屏/黑屏/花屏/蓝屏
智能化,驾驶辅助,倒车/全景影像系统问题,全景前摄像头总成,前置摄像头花屏或绿屏,经维修技师检查，全景前摄像头总成质量问题，引发故障,360绿屏/黑屏/花屏/蓝屏
车身外饰,玻璃及后视镜,车外后视镜问题,外后视镜总成（右/合成件）,全景倒车时右后视镜发绿光,右后视镜内部损坏，线路接触不良,摄像头问题
智能化,驾驶辅助,倒车/全景影像系统问题,全景后摄像头总成,全景后摄像头总成故障,全景后摄像头总成故障,360故障
智能化,驾驶辅助,倒车/全景影像系统问题,全景前摄像头总成,全景前摄像头进水,经维修技师检查全景前摄像头封闭不严导致进水,全景进水
智能化,驾驶辅助,倒车/全景影像系统问题,全景前摄像头总成,全景前摄像头绿屏，无法出影像。,全景前摄像头总成内部故障,360绿屏/黑屏/花屏/蓝屏
智能化,驾驶辅助,倒车/全景影像系统问题,全景前摄像头总成,全景前摄像头显示绿屏,全景前摄像头显示绿屏，全景前摄像头总成,360绿屏/黑屏/花屏/蓝屏
智能化,驾驶辅助,倒车/全景影像系统问题,全景前摄像头总成,全景前摄像头总进水有水雾,经检查全景前摄像头总成内部故障进水有水雾确认故障存在,全景进水
